proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
drovencentro,ACTUMIR 10MG 30TAB REC FARMA,7591821210943       ,LABORATORIOS FARMA S.A,22.23,,,,sin_match,sin_candidato
drovencentro,ACTUMIR 25MG 30TAB REC FARMA,7591821210950       ,LABORATORIOS FARMA S.A,25.96,,,,sin_match,sin_candidato
drovencentro,ACTUMIR DUO 12.5MG/1000MG  30TAB REC FARMA,7591821290716       ,LABORATORIOS FARMA S.A,18.51,7072,"ACTUMIR DUO 12,5mg-850mg  TABLETAS RECUBIERTAS",30.85,matched,score=0.907
drovencentro,ACTUMIR DUO 12.5MG/850MG  30TAB REC FARMA,7591821290723       ,LABORATORIOS FARMA S.A,18.51,7072,"ACTUMIR DUO 12,5mg-850mg  TABLETAS RECUBIERTAS",30.85,matched,score=0.919
drovencentro,ACUAGEL 250ML GEL  SULCAGEL,7592904000079       ,"SULCAGEL, C.A.",3.53,,,,sin_match,sin_candidato
drovencentro,"ADAPALENO 0,1% GEL TUBO 15GR MT GLOBAL CARE",8904464206379       ,"MT GLOBAL CARE, C.A.",4.12,,,,sin_match,sin_candidato
drovencentro,ADAPALENO 0.1 % GEL 15GR MEDICAL GROUP,632627843458        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",2.3,,,,sin_match,sin_candidato
drovencentro,ADAPALENO/CLINDAMICINA 0.1%/1%  GEL 15GR MT,8904278587510       ,"MT GLOBAL CARE, C.A.",4.68,,,,sin_match,sin_candidato
drovencentro,ADEL UNGUENTO TUBOS X 50 GR.,7591309003692       ,"PONCE & BENZO SUCR., C.A.",4.3,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO DE PAPEL C/BLANCO 2,54 CM 4,57M 12UND BRIUTICARE",796029455241        ,"INVERSIONES M.R.C.S. 21, C.A",18.94,,,,sin_match,sin_candidato
drovencentro,ADHESIVO DE SEDA BLANCO 7.5CM X 9.1M 6UND JMW,7598981002753       ,CASA DE REPRESENTACIONES JMW CA,22.13,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO DE TELA BLANCO 2,54CM 4,57M 12UND BRIUTICARE",723592772673        ,"INVERSIONES M.R.C.S. 21, C.A",32.7,,,,sin_match,sin_candidato
drovencentro,ADHESIVO DE TELA BLANCO 5.08CM 9.14M 6UND BRIUTICARE,723592772703        ,"INVERSIONES M.R.C.S. 21, C.A",50.51,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO PAPEL PIEL 2,54CM 4,57M 12UND BRIUTICARE",796029455210        ,"INVERSIONES M.R.C.S. 21, C.A",18.94,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO PHARMAMED 2,5CM 4,55M/ 12 UNID PAPEL",6223003731908       ,GENIA CARE C.A.,15.7,,,,sin_match,sin_candidato
drovencentro,ADHESIVO PHARMAMED 5CMx5M 1UNID PAPEL,6224000132828       ,GENIA CARE C.A.,2.63,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO PLASTICO TRANSP 2,54CM 4,57METROS 12UND BRIUTCARE",796029455289        ,"INVERSIONES M.R.C.S. 21, C.A",21.75,,,,sin_match,sin_candidato
drovencentro,"ADHESIVO SILKPLAST 2,5 CM X 5M 1 UND",6223003733513       ,GENIA CARE C.A.,4.11,,,,sin_match,sin_candidato
drovencentro,ADI GEL FIJADOR EXTRA FUERTE AZUL 250G SURA,7596273000807       ,"SURA DE VENEZUELA , C.A",2.66,,,,sin_match,sin_candidato
drovencentro,ADI GEL FIJADOR EXTRA FUERTE TRANSPARENTE 100G SURA,7596273002115       ,"SURA DE VENEZUELA , C.A",1.54,,,,sin_match,sin_candidato
drovencentro,ADNTYL 1GR  2TAB SEDNIDAZOL ADN,8906150832169       ,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",1.56,,,,sin_match,sin_candidato
drovencentro,ADRENALINA 1MG/ML SOL INY 5AMP DISTRILAB,7598252001935       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",3.93,,,,sin_match,sin_candidato
drovencentro,ADRENAPRA 1MG/ML 10AMP IV/IM ADN,8906112611764       ,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",6.13,,,,sin_match,sin_candidato
drovencentro,AEROCHAMBER ADULTO BIOMERCY AEROCAMARA,7599794000110       ,"BIOMERCY GROUP, C.A",24.54,,,,sin_match,sin_candidato
drovencentro,AEROCHAMBER FAMILY BIOMERCY AEROCAMARA,7599794000257       ,"BIOMERCY GROUP, C.A",26.99,,,,sin_match,sin_candidato
drovencentro,AEROFLAT 125MG 10CAPS BLANDAS COFASA,7591818210314       ,"LABORATORIO COFASA, S.A.",3.75,,,,sin_match,sin_candidato
drovencentro,AEROFLAT 125MG 30CAPS BLANDAS COFASA,7591818210321       ,"LABORATORIO COFASA, S.A.",9.92,,,,sin_match,sin_candidato
drovencentro,AEROFLAT 80MG/ML GOTAS 20ML COFASA,7591818210406       ,"LABORATORIO COFASA, S.A.",5.36,,,,sin_match,sin_candidato
drovencentro,AFEITADORA ELECTRICA PALMPERFECT FULL BODY BRIUTCARE,843445033208        ,"INVERSIONES M.R.C.S. 21, C.A",51.64,,,,sin_match,sin_candidato
drovencentro,AFEITADORA PALMPERFECT PERSONAL HAIR TRIMMER BRIUTCARE,843445090652        ,"INVERSIONES M.R.C.S. 21, C.A",24.41,,,,sin_match,sin_candidato
drovencentro,AFEITADORA SPEED 3.DESECHABLE 3 HOJAS.,7898291210665       ,VARGAS C.A.,4.21,,,,sin_match,sin_candidato
drovencentro,AFELIUS EXPERT EMULSION MEN SPF 50,7707355056821       ,LABORATORIOS SIEGFRIED S.A.,15.83,,,,sin_match,sin_candidato
drovencentro,AFLAMAX 50MG 10TAB REC OFTALMI,7591196007186       ,"LABORATORIOS L.O OFTALMI, C.A",1.37,3240,"TODENAC 0,3 % - 0,1 % SOLUCION OFTALMICA",2.28,matched,score=0.563
drovencentro,AFLAMAX 50MG 20TAB REC OFTALMI,7591196004451       ,"LABORATORIOS L.O OFTALMI, C.A",2.7,3240,"TODENAC 0,3 % - 0,1 % SOLUCION OFTALMICA",4.5,matched,score=0.563
drovencentro,AFLAMAX 50MG 6SUP OFTALMI,7591196006417       ,"LABORATORIOS L.O OFTALMI, C.A",4.54,3240,"TODENAC 0,3 % - 0,1 % SOLUCION OFTALMICA",7.57,matched,score=0.577
drovencentro,AFOKLIN GOTAS 15ML ACIDO FOLICO,7591619163031       ,"MEGALABS VZL, C.A.",6.9,1655,ACIDO FOLICO 10 mg / mL SOLUCION ORAL,11.5,matched,score=0.783
drovencentro,AGUA DE ROSAS 120ML  SPRAY RECETTMARKET,7594001450283       ,"LABORATORIO RECETTEMARK, C.A.",4.63,,,,sin_match,sin_candidato
drovencentro,AGUA DESTILADA N49 500ML BEHRENS,7592637000391       ,"LABORATORIO BEHRENS , C.A.",4.97,623,DEXTROSA AL 5 % EN AGUA DESTILADA SOLUCION INYECTABLE,8.28,matched,score=0.753
drovencentro,AGUA MICELAR 250ML ZOAH,7596211001156       ,"ZOAH INVERSIONES, C.A.",4.58,,,,sin_match,sin_candidato
drovencentro,AGUA MICELAR CUTIS GRASO 180ML FARMAGENIK,112255006260        ,"LABORATORIO FARMAGENIK,C.A",4.07,,,,sin_match,sin_candidato
drovencentro,AGUA MICELAR CUTIS NORMAL Y SECO 180ML FARMAGENIK,112255006277        ,"LABORATORIO FARMAGENIK,C.A",4,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 10 V/V 1000CC 1 GUARDIAN,7591956110248       ,LABORATORIO FARMAQUIMICA C.A,1.99,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 10 V/V 120ML 1 EL GUARDIAN,7591956110217       ,LABORATORIO FARMAQUIMICA C.A,0.47,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 10 V/V 240ML 1 EL GUARDIAN,7591956110224       ,LABORATORIO FARMAQUIMICA C.A,0.69,,,,sin_match,sin_candidato
drovencentro,"AGUA OXIGENADA 10 V/V 3% 3,785 ML EL GUARDIAN",7591956110255       ,LABORATORIO FARMAQUIMICA C.A,6.72,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 10V/V 500ML 1 EL GUARDIAN,7591956110231       ,LABORATORIO FARMAQUIMICA C.A,1.16,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 20 VOL 6% STEPHANIE 120ML,7593506000139       ,VARGAS C.A.,3.04,,,,sin_match,sin_candidato
drovencentro,AGUA OXIGENADA 30VOL 9% STEPHANIE 120ML,7593506000146       ,VARGAS C.A.,3.04,,,,sin_match,sin_candidato
drovencentro,AGUA OZONIZADA 400ML OZONEPUI,7593319002252       ,"CORPORACION AMODIO, C.A.",8.74,,,,sin_match,sin_candidato
drovencentro,AGURIN 1GR  20COMP ADIUM,7841141005447       ,"ADIUM LABORATORIOS, C.A.",3.09,,,,sin_match,sin_candidato
drovencentro,AIRCOF 10MG 30TAB MASTIC COFASA,7591818000663       ,"LABORATORIO COFASA, S.A.",4.62,6617,AIRCOF 10 mg TABLETAS MASTICABLES,7.7,matched,score=0.898
drovencentro,AIRCOF 5MG 30TAB MASTICABLES  COFASA,7591818210413       ,"LABORATORIO COFASA, S.A.",2.96,6608,"AIRCOF PLUS 5 mg - 2,5 mg TABLETAS MASTICABLES",4.93,matched,score=0.924
drovencentro,"AIRCOF PLUS  5MG/2,5MG 30TAB REC COFASA",7591818000700       ,"LABORATORIO COFASA, S.A.",6.08,6608,"AIRCOF PLUS 5 mg - 2,5 mg TABLETAS MASTICABLES",10.13,matched,score=0.923
drovencentro,"AIREX 0,05% 15ML SOL NASAL PHARMETIQUE C",7703763169405       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",4.35,,,,sin_match,sin_candidato
drovencentro,AIRFEN 0.05% ADULTO GOTAS 15ML COFASA,7591818111017       ,"LABORATORIO COFASA, S.A.",5.4,2572,"BENCIDAMINA CLORHIDRATO 0,15 % SOLUCION TOPICA BUCAL",9,matched,score=0.562
drovencentro,AIRON 10MG 30TAB REC OFTALMI,7591196002808       ,"LABORATORIOS L.O OFTALMI, C.A",8.62,3212,AIRON 10 mg TABLETAS RECUBIERTAS,14.37,matched,score=0.887
drovencentro,AIRON 4MG 10TAB OFTALMI,7591196002952       ,"LABORATORIOS L.O OFTALMI, C.A",2.35,3210,AIRON 5 mg TABLETAS MASTICABLES,3.92,matched,score=0.761
drovencentro,AIRON 4MG 30TAB MAST OFTALMI,7591196002945       ,"LABORATORIOS L.O OFTALMI, C.A",5.34,3210,AIRON 5 mg TABLETAS MASTICABLES,8.9,matched,score=0.753
drovencentro,AIRON 5MG 30TAB MAST OFTALMI,7591196002792       ,"LABORATORIOS L.O OFTALMI, C.A",6.66,,,,sin_match,sin_candidato
drovencentro,AIRON DUO 10MG/5MG 10TAB REC OFTALMI,7591196006868       ,"LABORATORIOS L.O OFTALMI, C.A",5.98,3212,AIRON 10 mg TABLETAS RECUBIERTAS,9.97,matched,score=0.699
drovencentro,AJO 570MG  60CAPS NATURAL P,7592430000154       ,"LABORATORIO NATURAL PREMIUM, C.A.",4.94,,,,sin_match,sin_candidato
drovencentro,"ALANTAMIDA 0,4% CREMA 20GR SIEGFRIED",7592601100645       ,LABORATORIOS SIEGFRIED S.A.,7.8,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 10TAB  JKN MED,7590166240035       ,"GRUPO JKN MED, C.A",0.86,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 25BLT  2TAB MULTIPACK LAPROFF,7703038050056       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",15.41,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 2TAB LA SANTE,7592454003261       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",1.11,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 2TAB MAST TUTI FRUTTI CALOX,7591519007022       ,"CALOX INTERNATIONAL,C.A.",1.23,4613,ALBENDAZOL 200 mg TABLETAS MASTICABLES SABOR A BANANA,2.05,matched,score=0.886
drovencentro,ALBENDAZOL 200MG 2TAB PLUSANDEX,7594001100263       ,"LABORATORIO  PLUSANDEX, C.A.",1.08,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 6TAB LA SANTE,7592454120371       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",1.99,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG 6TAB MASTIC CALOX,7591519007039       ,"CALOX INTERNATIONAL,C.A.",2.31,4613,ALBENDAZOL 200 mg TABLETAS MASTICABLES SABOR A BANANA,3.85,matched,score=0.913
drovencentro,ALBENDAZOL 200MG 6TAB PLUSANDEX,7594001100256       ,"LABORATORIO  PLUSANDEX, C.A.",2.41,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 200MG/5ML SUSP 10ML REMENY,7595152002321       ,"LABORATORIOS REMENY, C.A.",2.21,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG  10ML SUSP COASPHARMA,7703712033412       ,"QUALITYMED, C.A.",2.65,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG  2TAB MAST  BIOGLASS,7598455000810       ,BIOGLASS PHARMACEUTICAL CASA DE REPRESENTACION C.A.,0.89,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG 10 BLIST 10 TAB FAHD,8904151838531       ,"CASA REPRESENTACIONES FAHD, C.A.",9.36,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG SUSP 10ML BIOQUIMICA,7594000850367       ,BIOQUIMICA INTERNACIONAL CA,2.16,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG/10ML 10ML SUSP PLUSANDEX,7594001100294       ,"LABORATORIO  PLUSANDEX, C.A.",2.39,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG/20ML SUSP 12 SACHET MULTIPACK LAPROFF,7703038050049       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",15.47,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL 400MG/20ML SUSP LA SANTE,7592454120364       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",4.75,,,,sin_match,sin_candidato
drovencentro,ALBENDAZOL SUSP 100MG/5ML 20ML PORTUGAL,7750215032671       ,"MVGA, C.A.",2.35,,,,sin_match,sin_candidato
drovencentro,ALBICAR 200MG 2TAB ELMOR,7591062010036       ,LABORATORIOS ELMOR S.A.,1.07,2311,ALBICAR 200 mg TABLETAS,1.78,matched,score=0.907
drovencentro,ALBICAR 200MG 6TAB ELMOR,7591062010173       ,LABORATORIOS ELMOR S.A.,2.47,2311,ALBICAR 200 mg TABLETAS,4.12,matched,score=0.907
drovencentro,ALBICAR 400MG SUSP 10ML ELMOR,7591062010029       ,LABORATORIOS ELMOR S.A.,3.4,2481,ALBICAR 400 mg / 10 mL SUSPENSION,5.67,matched,score=0.911
drovencentro,"ALBISEC 166,66MG/33,33MG 12CAP VIVAX",7703153037512       ,"CALOX INTERNATIONAL,C.A.",12.6,4275,"SECNIDAZOL - ITRACONAZOL 166,66 mg - 33,33 mg CAPSULAS",21,matched,score=0.901
drovencentro,ALCACHOFA+CENTELLA ASIATI 350MG 60CAPS HERBAPLANT,7592710000355       ,LABORATORIOS HERBAPLANT C.A.,8.89,,,,sin_match,sin_candidato
drovencentro,ALCAMPRE 8MG 28TAB CANDESARTAN VERMA,7598833000852       ,CASA DE REPRESENTACIÓN LABORATORIOS VERMA,3.82,,,,sin_match,sin_candidato
drovencentro,ALCANFOR 10G SOB LYA,7599028000589       ,"LABORATORIOS LYA, C.A",1.47,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 120ML FARMAGENIK,011344402221        ,"LABORATORIO FARMAGENIK,C.A",2.5,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 120ML FSI,7592368000295       ,"LABORATORIO FSI., C.A.",1.89,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 120ML RECETTMARKET,7594001450337       ,"LABORATORIO RECETTEMARK, C.A.",3.16,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 240ML RECETTMARKET,7594001450344       ,"LABORATORIO RECETTEMARK, C.A.",5,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 250ML FARMAGENIK,25525779            ,"LABORATORIO FARMAGENIK,C.A",3,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 250ML FSI,7592368002534       ,"LABORATORIO FSI., C.A.",2.53,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO 60ML RECETTMARKET,7594001450320       ,"LABORATORIO RECETTEMARK, C.A.",1.9,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO SPRAY 120ML RECETTMARKET,7594001455448       ,"LABORATORIO RECETTEMARK, C.A.",4.02,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ABSOLUTO SPRAY 240ML RECETTMARKET,7594001455455       ,"LABORATORIO RECETTEMARK, C.A.",6.07,,,,sin_match,sin_candidato
drovencentro,ALCOHOL AL 70% 1000CC EL GUARDIAN,7592044000113       ,LABORATORIO FARMAQUIMICA C.A,3.51,,,,sin_match,sin_candidato
drovencentro,ALCOHOL AL 70% 500ML 1 EL GUARDIAN,7592044000106       ,LABORATORIO FARMAQUIMICA C.A,1.87,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ANT 70% 120ML 1 EL GUARDIAN,7592044000083       ,LABORATORIO FARMAQUIMICA C.A,0.61,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ANT 70% 240ML 1 EL GUARDIAN,7592044000090       ,LABORATORIO FARMAQUIMICA C.A,1.07,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ANTISEPTICO 70% 1L DM,788115736563        ,"INVERSIONES IMAGEN DM, C.A.",4.48,,,,sin_match,sin_candidato
drovencentro,"ALCOHOL ANTISEPTICO 70% 3,75L DM",726367916739        ,"INVERSIONES IMAGEN DM, C.A.",15.36,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ANTISEPTICO 70% 500ML DM,788115736556        ,"INVERSIONES IMAGEN DM, C.A.",2.46,,,,sin_match,sin_candidato
drovencentro,ALCOHOL ANTISEPTICO 70% SPRAY 100ML DM,0788115736587       ,"INVERSIONES IMAGEN DM, C.A.",1.41,,,,sin_match,sin_candidato
drovencentro,ALCOHOL YODADO  120ML  F.S.I,7592368000387       ,"LABORATORIO FSI., C.A.",1.96,,,,sin_match,sin_candidato
drovencentro,ALCOHOL YODADO SPRAY 30ML RECETTMARKET,7594001450399       ,"LABORATORIO RECETTEMARK, C.A.",4.17,,,,sin_match,sin_candidato
drovencentro,ALCOHOL YODADO SPRAY 60ML INNOVATEK,7591616000346       ,"LABORATORIOS INNOVA-TEK, C.A.",3.03,,,,sin_match,sin_candidato
drovencentro,ALDER GEL LIMPIADOR PIEL SENSIBLE 223ML VITA,7591808526210       ,C.A. VITA,10,,,,sin_match,sin_candidato
drovencentro,ALENTIK 70MG 4TAB ACIDO ALENDRONICO PHARMETIQUE C,7703763786343       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",6.45,,,,sin_match,sin_candidato
drovencentro,ALERBLOC (CETIRIZINA) 10 MG X 10 TAB (E),8906142160874       ,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",0.32,,,,sin_match,sin_candidato
drovencentro,"ALERGOT 0,05% SOL OFT 5ML OFTALMI",7591196002693       ,"LABORATORIOS L.O OFTALMI, C.A",12.3,3228,"ALERGOT 0,05 % SOLUCION OFTALMICA",20.5,matched,score=0.600
drovencentro,ALERLIV 5MG 30TABL PORTUGAL,7750215027073       ,"MVGA, C.A.",2.78,,,,sin_match,sin_candidato
drovencentro,ALFADYN 0.2% SOL OFT 5ML OFTALMI,7591196003430       ,"LABORATORIOS L.O OFTALMI, C.A",13.08,3572,"ALFADYN 0,2 % SOLUCION OFTALMICA",21.8,matched,score=0.782
drovencentro,ALGIOL 2.5MG 30COMP DOLLDER,7592803003959       ,ESPECIALIDADES DOLLDER CA,4.55,,,,sin_match,sin_candidato
drovencentro,ALGIOL 5MG 30COMP DOLLDER,7592803003973       ,ESPECIALIDADES DOLLDER CA,5.4,,,,sin_match,sin_candidato
drovencentro,"ALGIOL HCT 5/6,25MG 30COMP DOLLDER",7592803004147       ,ESPECIALIDADES DOLLDER CA,8.89,,,,sin_match,sin_candidato
drovencentro,ALGODON 100 MOTAS ALVE,7591442000114       ,"ALGODONES VENEZOLANOS, C.A.",3.93,,,,sin_match,sin_candidato
drovencentro,ALGODON 100G ALVE,7591442000077       ,"ALGODONES VENEZOLANOS, C.A.",6.46,,,,sin_match,sin_candidato
drovencentro,ALGODON 10G ALVE,7591442000046       ,"ALGODONES VENEZOLANOS, C.A.",0.79,,,,sin_match,sin_candidato
drovencentro,ALGODON 150 MOTAS ALVE,7591442000121       ,"ALGODONES VENEZOLANOS, C.A.",5.64,,,,sin_match,sin_candidato
drovencentro,ALGODON 25G ALVE,7591442000053       ,"ALGODONES VENEZOLANOS, C.A.",1.75,,,,sin_match,sin_candidato
drovencentro,ALGODON 50 MOTAS ALVE,7591442000107       ,"ALGODONES VENEZOLANOS, C.A.",1.97,,,,sin_match,sin_candidato
drovencentro,ALGODON 50G ALVE,7591442000060       ,"ALGODONES VENEZOLANOS, C.A.",3.49,,,,sin_match,sin_candidato
drovencentro,"ALILUB 1,4% 15ML SOL OFT  LA SANTE",7703763001002       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",5.73,,,,sin_match,sin_candidato
drovencentro,ALIPAL FORTE DIA Y NOCHE 4 DIAS 12CAPS BIOTECH,7591243801606       ,"BIOTECH LABORATORIOS, C.A",3.69,3372,ALIPAL FORTE NOCHE 650 mg - 4 mg CAPSULAS,6.15,matched,score=0.605
drovencentro,ALIVAX FORTE 650MG 10CAPS BLANDAS VIVAX,7592432010335       ,"CALOX INTERNATIONAL,C.A.",3.06,3429,AMITAFEN FORTE 650 mg TABLETAS,5.1,matched,score=0.735
drovencentro,ALIVERIUM 100MG / 300MG 10 CAP  VINCENTI,7598431000056       ,"REPRESENTACIONES VINCENTI, SA",6.89,,,,sin_match,sin_candidato
drovencentro,ALIVET 4 DIAS/8 COM DIA+4 COMP NOCHE,7591585116000       ,"LABORATORIOS LETI,S.A.V",3.14,,,,sin_match,sin_candidato
drovencentro,ALIVET GRAN 6 SOBRES/10G LIMON GENVEN,7591585116178       ,"LABORATORIOS LETI,S.A.V",5.16,3001,ALIVETNOC 500 mg - 3 mg GRANULADO SABOR LIMON - MIEL,8.6,matched,score=0.720
drovencentro,ALIVET PLUS 10COMP REC LETI,7591585116581       ,"LABORATORIOS LETI,S.A.V",4.96,5143,ALIVET PLUS COMPRIMIDOS RECUBIERTOS,8.27,matched,score=0.654
drovencentro,ALIVET PLUS 10G 8 SOBRES LETI,7591585116086       ,"LABORATORIOS LETI,S.A.V",9.43,5143,ALIVET PLUS COMPRIMIDOS RECUBIERTOS,15.72,matched,score=0.737
drovencentro,ALIVETFA 10COMP REC LETI,7591585116604       ,"LABORATORIOS LETI,S.A.V",5.08,5143,ALIVET PLUS COMPRIMIDOS RECUBIERTOS,8.47,matched,score=0.620
drovencentro,ALIVETNOC FORTE 10G 6 SOBRES,7591585116673       ,"LABORATORIOS LETI,S.A.V",6.54,,,,sin_match,sin_candidato
drovencentro,ALLERFEX 120MG 10TAB REC PHARMETIQUE C,7703763722686       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",5.86,,,,sin_match,sin_candidato
drovencentro,ALLIXON FRUTAS TROPICAL 240ML GENVEN,7591585112446       ,"LABORATORIOS LETI,S.A.V",4.38,,,,sin_match,sin_candidato
drovencentro,ALLIXON NARANJA 240ML GENVEN,7591585112439       ,"LABORATORIOS LETI,S.A.V",4.12,,,,sin_match,sin_candidato
drovencentro,ALOPURINOL 100MG 30TAB ANGELUS,7598176000137       ,"INVERSIONES ANGELUS HEALTH, C.A",3.55,,,,sin_match,sin_candidato
drovencentro,ALROCET 5MG/5ML  JBE 60ML CETIRIZINA ADN,8906150832091       ,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",1.69,,,,sin_match,sin_candidato
drovencentro,ALSART 160MG 10CAPS VALSARTAN MEYER,7592601201045       ,LABORATORIOS SIEGFRIED S.A.,5.11,3126,ALSART 160 mg CAPSULAS,8.52,matched,score=0.784
drovencentro,ALSART 160MG 30CAPS SIEGFRIED,7592601201052       ,LABORATORIOS SIEGFRIED S.A.,9.48,3126,ALSART 160 mg CAPSULAS,15.8,matched,score=0.898
drovencentro,ALSART 80MG 10CAPS SIEGFRIED,7592601201021       ,LABORATORIOS SIEGFRIED S.A.,3.98,3125,ALSART 80 mg CAPSULAS,6.63,matched,score=0.893
drovencentro,ALSART 80MG 30CAPS SIEGFRIED,7592601201038       ,LABORATORIOS SIEGFRIED S.A.,7.94,3125,ALSART 80 mg CAPSULAS,13.23,matched,score=0.768
drovencentro,ALUMBRE 20G  SOB LYA,7599028000596       ,"LABORATORIOS LYA, C.A",1.35,,,,sin_match,sin_candidato
drovencentro,ALUMBRE EN POLVO  25GR RECETTMARKET,7594001452010       ,"LABORATORIO RECETTEMARK, C.A.",1.78,,,,sin_match,sin_candidato
drovencentro,ALUMBRE EN POLVO 20GR  6UND  F.S.I,7592368001162       ,"LABORATORIO FSI., C.A.",6.89,,,,sin_match,sin_candidato
drovencentro,ALUMBRE POLVO 20G  1 SOBRE INNOVATEK,7591616001480       ,"LABORATORIOS INNOVA-TEK, C.A.",0.97,,,,sin_match,sin_candidato
drovencentro,ALURON 300MG 20COMP RONAVA,7592806133097       ,COMPAÑIA ANONIMA PRODUCTOS RONAVA,6.2,,,,sin_match,sin_candidato
drovencentro,ALUTRIN 50MG 30TAB SERTRALINA ARSAL,7410000100038       ,TODO SALUD C.R. C.A.,10.3,,,,sin_match,sin_candidato
drovencentro,ALVINOR 15MG/5ML JBE 120ML DEXTROMETORFANO ADN,8906150832084       ,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",1.95,,,,sin_match,sin_candidato
drovencentro,AMANIRIS 81MG 30COMP FC PHARMA,7593090002649       ,LABORATORIOS FC PHARMA C.A.,2.24,,,,sin_match,sin_candidato
drovencentro,AMARENFEM(ACIDO IBANDRONICO)150MG X 1.SM FC PHARMA,7593090000089       ,LABORATORIOS FC PHARMA C.A.,2.48,,,,sin_match,sin_candidato
drovencentro,AMBIODIPINA 10MG 30TAB BIOMERCY AMLODIPINA,8904210707075       ,"BIOMERCY GROUP, C.A",1.16,,,,sin_match,sin_candidato
drovencentro,AMBROXOL 15MG/5ML JBE 120ML BIOQUIMICA,7594000850909       ,BIOQUIMICA INTERNACIONAL CA,3.51,,,,sin_match,sin_candidato
drovencentro,AMBROXOL 15MG/5ML JBE PED  120ML LA SANTE,7592454120203       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",3.2,,,,sin_match,sin_candidato
drovencentro,AMBROXOL 15MG/5ML JBE PED 120ML LAPROFF,7703038010067       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",3.56,,,,sin_match,sin_candidato
drovencentro,AMBROXOL 15MG/5ML SOL PED 120ML  KIMICEG,7592616005010       ,"LABORATORIOS  KIMICEG, C.A.",2.8,2907,"AMBROXOL-CLENBUTEROL 15mg - 0,01mg/5 mL SOLUION ORAL",4.67,matched,score=0.803
