codigo,nombre,nivel,es_sistema
S01AX22,Moxifloxacino,5,true
S01AX23,Besifloxacino,5,true
S01AX24,Polihexanida,5,true
S01AX25,Lotilaner,5,true
S01AX26,Cetexonio,5,true
S01B,AGENTES ANTIINFLAMATORIOS,3,true
S01BA,"Corticosteroides, monofarmacos",4,true
S01BA01,Dexametasona,5,true
S01BA02,Hidrocortisona,5,true
S01BA03,Cortisona,5,true
S01BA04,Prednisolona,5,true
S01BA05,Triamcinolona,5,true
S01BA06,Betametasona,5,true
S01BA07,Fluorometolona,5,true
S01BA08,Medrisona,5,true
S01BA09,Clobetasona,5,true
S01BA10,Alclometasona,5,true
S01BA11,Desonida,5,true
S01BA12,Formocortal,5,true
S01BA13,Rimexolona,5,true
S01BA14,Loteprednol,5,true
S01BA15,Fluocinolona acetonido,5,true
S01BA16,Difluprednato,5,true
S01BA17,Clobetasol,5,true
S01BA91,Hidrocortisona + prednisona,5,true
S01BB,Corticosteroides y midriaticos en combinacion,4,true
S01BB01,Hidrocortisona y midriaticos,5,true
S01BB02,Prednisolona y midriaticos,5,true
S01BB03,Fluorometolona y midriaticos,5,true
S01BB04,Betametasona y midriaticos,5,true
S01BB91,Dexametasona asoc. a midriatico,5,true
S01BB93,Medroxiprogesterona asoc. a midriatico,5,true
S01BC,Agentes antiinflamatorios no esteroideos,4,true
S01BC01,Indometacina,5,true
S01BC02,Oxifenbutasona,5,true
S01BC03,Diclofenaco,5,true
S01BC05,Ketorolaco,5,true
S01BC06,Piroxicam,5,true
S01BC07,Bendazaco,5,true
S01BC08,Acido salicilico,5,true
S01BC09,Pranoprofeno,5,true
S01BC10,Nepafenaco,5,true
S01BC11,Bromfenaco,5,true
S01BZ,"Corticosteroides asociados, excluyendo S01CA y S01CB",4,true
S01BZ91,Otras asociaciones de dexametasona,5,true
S01C,AGENTES ANTIINFLAMATORIOS Y ANTIINFECCIOSOS EN COMBINACION,3,true
S01CA,Corticosteroides y antiinfecciosos en combinacion,4,true
S01CA01,Dexametasona y antiinfecciosos,5,true
S01CA02,Prednisolona y antiinfecciosos,5,true
S01CA03,Hidrocortisona y antiinfecciosos,5,true
S01CA04,Fluocortolona y antiinfecciosos,5,true
S01CA05,Betametasona y antiinfecciosos,5,true
S01CA06,Fludrocortisona y antiinfecciosos,5,true
S01CA07,Fluorometolona y antiinfecciosos,5,true
S01CA08,Metilprednisolona y antiinfecciosos,5,true
S01CA09,Cloroprednisona y antiinfecciosos,5,true
S01CA10,Fluocinolona y antiinfecciosos,5,true
S01CA11,Clobetasona y antiinfecciosos,5,true
S01CA12,Loteprednol y antiinfecciosos,5,true
S01CA91,Cortisona asoc. a antiinfecciosos,5,true
S01CA92,Medrisona asoc. a antiinfecciosos,5,true
S01CA93,Medroxiprogesterona asoc. a antiinfecciosos,5,true
S01CA94,Prednisona asoc. a antiinfecciosos,5,true
S01CB,"Corticoesteriodes, antiinfecciosos y midriaticos en combinacion",4,true
S01CB01,Dexametasona,5,true
S01CB02,Prednisolona,5,true
S01CB03,Hidrocortisona,5,true
S01CB04,Betametasona,5,true
S01CB05,Fluorometolona,5,true
S01CB91,Medroxiprogesterona asoc. a antiinfecciosos y midriaticos,5,true
S01CC,Agentes antiinflamatorios no esteroideos y antiinfecciosos en combinacion,4,true
S01CC01,Diclofenaco y antiinfecciosos,5,true
S01E,PREPARADOS CONTRA EL GLAUCOMA Y MIOTICOS1),3,true
S01EA,Simpaticomimeticos en la terapia del glaucoma,4,true
S01EA01,Epinefrina,5,true
S01EA02,Dipivefrina,5,true
S01EA03,Apraclonidina,5,true
S01EA04,Clonidina,5,true
S01EA05,Brimonidina,5,true
S01EA51,"Epinefrina, combinaciones con",5,true
S01EA55,Brimonidina y ripasudil,5,true
S01EB,Parasimpaticomimeticos,4,true
S01EB01,Pilocarpina,5,true
S01EB02,Carbacol,5,true
S01EB03,Ecotiopato,5,true
S01EB04,"Demecario, bromuro de",5,true
S01EB05,Fisostigmina,5,true
S01EB06,Neostigmina,5,true
S01EB07,Fluostigmina,5,true
S01EB08,Aceclidina,5,true
S01EB09,Acetilcolina,5,true
S01EB10,Paraoxon,5,true
S01EB51,"Pilocarpina, combinaciones con",5,true
S01EB58,"Aceclidina, combinaciones con",5,true
S01EC,Inhibidores de la anhidrasa carbonica,4,true
S01EC01,Acetazolamida,5,true
S01EC02,Diclofenamida,5,true
S01EC03,Dorzolamida,5,true
S01EC04,Brinzolamida,5,true
S01EC05,Metazolamida,5,true
S01EC54,"Brinzolamida, combinaciones",5,true
S01ED,Agentes betabloqueantes,4,true
S01ED02,Betaxolol,5,true
S01ED04,Metipranolol,5,true
S01ED05,Carteolol,5,true
S01ED51,"Timolol, combinaciones con",5,true
S01ED52,"Betaxolol, combinaciones con",5,true
S01ED54,"Metipranolol, combinaciones con",5,true
S01ED55,"Carteolol, combinaciones con",5,true
S01EE,Analogos de prostaglandinas,4,true
S01EE01,Latanoprost,5,true
S01EE02,Unoprostona,5,true
S01EE03,Bimatoprost,5,true
S01EE04,Travoprost,5,true
S01EE05,Tafluprost,5,true
S01EE51,Latanoprost y netarsudil,5,true
S01EE52,Latanoprost y dorzolamida,5,true
S01EX,Otros preparados contra el glaucoma,4,true
S01EX01,Guanetidina,5,true
S01EX02,Dapiprazol,5,true
S01EX05,Netarsudil,5,true
S01EX07,ripasudil,5,true
S01EX91,Glicerina,5,true
S01F,MIDRIATICOS Y CICLOPLEJICOS,3,true
S01FA,Anticolinergicos,4,true
S01FA01,Atropina,5,true
S01FA02,Escopolamina,5,true
S01FA03,Metilescopolamina,5,true
S01FA04,Ciclopentolato,5,true
S01FA05,Homatropina,5,true
S01FA06,Tropicamida,5,true
S01FA51,Atropina en asociacion,5,true
S01FA56,"Tropicamida, combinaciones con",5,true
S01FB,"Simpaticomimeticos, excluyendo preparados contra el glaucoma",4,true
S01FB01,Fenilefrina,5,true
S01FB02,Efedrina,5,true
S01FB03,Ibopamina,5,true
S01FB51,Fenilefrina en asociacion,5,true
S01G,DESCONGESTIVOS Y ANTIALERGICOS,3,true
S01GA,Simpaticomimeticos usados como descongestivos,4,true
S01GA01,Nafazolina,5,true
S01GA02,Tetrizolina,5,true
S01GA03,Xilometazolina,5,true
S01GA04,Oximetazolina,5,true
S01GA05,Fenilefrina,5,true
S01GA06,Oxedrina,5,true
S01GA07,Brimonidina,5,true
S01GA51,"Nafazolina, combinaciones con",5,true
S01GA52,"Tetrizolina, combinaciones con",5,true
S01GA53,"Xilometazolina, combinaciones con",5,true
S01GA55,"Fenilefrina, combinaciones con",5,true
S01GA56,"Oxedrina, combinaciones con",5,true
S01GX,Otros antialergicos,4,true
S01GX01,Acido cromoglicico,5,true
S01GX02,Levocabastina,5,true
S01GX03,Acido espaglumico,5,true
S01GX05,Lodoxamida,5,true
S01GX06,Emedastina,5,true
S01GX07,Azelastina,5,true
S01GX09,Olopatadina,5,true
S01GX10,Epinastina,5,true
S01GX12,cetirizina,5,true
S01GX13,bilastina,5,true
S01GX51,"Acido cromoglicico, combinaciones con",5,true
S01GX91,Clorfenamina,5,true
S01H,ANESTESICOS LOCALES,3,true
S01HA,Anestesicos locales,4,true
S01HA01,Cocaina,5,true
S01HA02,Oxibuprocaina,5,true
S01HA03,Tetracaina,5,true
S01HA04,Proximetacaina,5,true
S01HA05,Procaina,5,true
S01HA06,Cincocaina,5,true
S01HA07,Lidocaina,5,true
S01HA08,Cloroprocaina,5,true
S01HA30,Combinaciones,5,true
S01J,AGENTES DE DIAGNOSTICO,3,true
S01JA,Agentes colorantes,4,true
S01JA01,Fluoresceina,5,true
S01JA02,Rosa de bengala sodico,5,true
S01JA51,"Fluoresceina, combinaciones con",5,true
S01JX,Otros agentes usados en diagnostico oftalmologico,4,true
S01K,AUXILIARES EN CIRUGIA,3,true
S01KA,Sustancias viscosoelasticas,4,true
S01KA01,Acido hialuronico,5,true
S01KA02,Hipromelosa,5,true
S01KA51,"Acido hialuronico, combinaciones con",5,true
S01KA91,Carmelosa (carboximetilcelulosa),5,true
S01KX,Otros auxiliares en cirugia,4,true
S01KX01,Quimotripsina,5,true
S01KX02,Azul de tripano,5,true
S01L,AGENTES CONTRA TRASTORNOS VASCULARES OCULARES,3,true
S01LA,Agentes Antineovascularizacion,4,true
S01LA01,Verteporfina,5,true
S01LA02,Anecortava,5,true
S01LA03,Pegaptanib,5,true
S01LA04,Ranibizumab,5,true
S01LA05,Aflibercept,5,true
S01LA06,Brolucizumab,5,true
S01LA07,Abicipar pegol,5,true
S01LA08,Bevacizumab,5,true
S01LA09,Faricimab,5,true
S01X,OTROS OFTALMOLOGICOS,3,true
S01XA,Otros oftalmologicos,4,true
S01XA01,Guaiazuleno,5,true
S01XA02,Retinol,5,true
S01XA03,"Cloruro de sodio, hipertonico",5,true
S01XA04,Ioduro de potasio,5,true
S01XA05,Edetato de sodio,5,true
S01XA06,Etilmorfina,5,true
S01XA07,Alumbre,5,true
S01XA08,Acetilcisteina,5,true
S01XA09,Iodoheparinato de sodio,5,true
S01XA10,Inosina,5,true
S01XA11,Nandrolona,5,true
S01XA12,Dexpantenol,5,true
S01XA13,Alteplasa,5,true
S01XA14,Heparina,5,true
S01XA15,Acido ascorbico,5,true
S01XA16,Anecortava,5,true
S01XA18,Ciclosporina,5,true
S01XA19,"Celulas madre limbares, autologas",5,true
S01XA20,Lagrimas artificiales y otros preparados inertes,5,true
S01XA21,Mercaptamina,5,true
S01XA22,Ocriplasmina,5,true
S01XA24,Cenegermina,5,true
S01XA25,S01XA25- Lifitegrast,5,true
S01XA27,Voretigen neparvovec,5,true
S01XA28,Vareniclina,5,true
S01XA29,Sepofarsen,5,true
S01XA31,Pegcetacoplan,5,true
S01XA32,Avacincaptad pegol,5,true
S01XA52,Retinol en asociacion,5,true
S01XA54,Potasio ioduro en asociacion,5,true
S01XA90,Borico acido en asociacion,5,true
S01XA91,Pirenoxina,5,true
S01XA92,Centella asiatica exto,5,true
S01XA93,Eledoisina,5,true
S01XA95,Cromocarbo,5,true
S01XA96,Vaselina oftalmica,5,true
S01XA97,Metilhidroxiquinolinio,5,true
S01XA98,Polivinilico alcohol,5,true
S01XA99,Adenosina en asociacion,5,true
S02A,ANTIINFECCIOSOS,3,true
S02AA,Antiinfecciosos,4,true
S02AA01,Cloranfenicol,5,true
S02AA02,Nitrofural,5,true
S02AA03,Acido borico,5,true
S02AA04,Acetotartrato de aluminio,5,true
S02AA05,Clioquinol,5,true
S02AA06,Peroxido de hidrogeno,5,true
S02AA07,Neomicina,5,true
S02AA08,Tetraciclina,5,true
S02AA09,Clorhexidina,5,true
S02AA10,Acido acetico,5,true
S02AA11,Polimixina B,5,true
S02AA12,Rifamicina,5,true
S02AA13,Miconazol,5,true
S02AA14,Gentamicina,5,true
S02AA15,Ciprofloxacino,5,true
S02AA16,Ofloxacino,5,true
S02AA17,Fosfomicina,5,true
S02AA18,Cefmenoxima,5,true
S02AA30,"Antiinfecciosos, combinaciones",5,true
S02AA91,Ciprofloxacina,5,true
S02BA,Corticosteroides,4,true
S02BA01,Hidrocortisona,5,true
S02BA03,Prednisolona,5,true
S02BA06,Dexametasona,5,true
S02BA07,Betametasona,5,true
S02BA08,"Fluocinolona, acetonido",5,true
S02C,CORTICOSTEROIDES Y ANTIINFECCIOSOS EN COMBINACION,3,true
S02CA,Corticosteroides y antiinfecciosos en combinacion,4,true
S02CA01,Prednisolona y antiinfecciosos,5,true
S02CA02,Flumetasona y antiinfecciosos,5,true
S02CA03,Hidrocortisona y antiinfecciosos,5,true
S02CA04,Triamcinolona y antiinfecciosos,5,true
S02CA05,"Fluocinolona, acetonido y antiinfecciosos",5,true
S02CA06,Dexametasona y antiinfecciosos,5,true
S02CA07,Fludrocortisona y antiinfecciosos,5,true
S02CA93,Beclometasona asoc. a antiinfecciosos,5,true
S02DA,Analgesicos y anestesicos,4,true
S02DA01,Lidocaina,5,true
S02DA02,Cocaina,5,true
S02DA03,Fenazona,5,true
S02DA04,Cincocaina,5,true
S02DA30,Combinaciones,5,true
S02DA93,Laurilsulfato sodico,5,true
S02DC,Preparados inertes,4,true
S02DC91,Preparados indiferentes,5,true
S03,PREPARADOS OFTALMOLOGICOS Y OTOLOGICOS,2,true
S03A,ANTIINFECCIOSOS,3,true
S03AA,Antiinfecciosos,4,true
S03AA01,Neomicina,5,true
S03AA02,Tetraciclina,5,true
S03AA03,Polimixina B,5,true
S03AA04,Clorhexidina,5,true
S03AA05,Hexamidina,5,true
S03AA06,Gentamicina,5,true
S03AA07,Ciprofloxacino,5,true
S03AA08,Cloranfenicol,5,true
S03AA30,"Antiinfecciosos, combinaciones",5,true
S03BA,Corticosteroides,4,true
S03BA01,Dexametasona,5,true
S03BA02,Prednisolona,5,true
S03BA03,Betametasona,5,true
S03C,CORTICOSTEROIDES Y ANTIINFECCIOSOS EN COMBINACION,3,true
S03CA,Corticosteroides y antiinfecciosos en combinacion,4,true
S03CA01,Dexametasona y antiinfecciosos,5,true
S03CA02,Prednisolona y antiinfecciosos,5,true
S03CA04,Hidrocortisona y antiinfecciosos,5,true
S03CA05,Fludrocortisona y antiinfecciosos,5,true
S03CA06,Betametasona y antiinfecciosos,5,true
S03CA07,Metilprednisolona y antiinfecciosos,5,true
S03D,OTROS PREPARADOS OFTALMOLOGICOS Y OTOLOGICOS,3,true
V,VARIOS,1,true
V01,ALERGENOS,2,true
V01A,ALERGENOS,3,true
V01AA,Extractos alergenicos,4,true
V01AA01,Plumas,5,true
V01AA02,Polen de plantas,5,true
V01AA03,Acaros de polvo ambiental,5,true
V01AA04,Moho y levaduras de hongos,5,true
V01AA05,Polen de arboles,5,true
V01AA07,Insectos,5,true
V01AA08,Comidas,5,true
V01AA09,Tejidos,5,true
V01AA10,Flores,5,true
V01AA11,Animales,5,true
V01AA20,Varios,5,true
V01AA91,Extractos de alergenos,5,true
V03,TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS,2,true
V03A,TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS,3,true
V03AB,Antidotos,4,true
V03AB01,Ipecacuana,5,true
V03AB02,Nalorfina,5,true
V03AB03,Edetatos,5,true
V03AB04,Pralidoxima,5,true
V03AB05,Prednisolona y prometazina,5,true
V03AB06,Tiosulfato,5,true
V03AB07,Apomorfina,5,true
V03AB08,Nitrito de sodio,5,true
V03AB09,Dimercaprol,5,true
V03AB13,Obidoxima,5,true
V03AB14,Protamina,5,true
V03AB15,Naloxona,5,true
V03AB16,Etanol,5,true
V03AB17,Cloruro de metiltioninio,5,true
V03AB18,Permanganato de potasio,5,true
V03AB19,Fisostigmina,5,true
V03AB20,Sulfato de cobre,5,true
V03AB21,Ioduro de potasio,5,true
V03AB22,Nitrato de amilo,5,true
V03AB23,Acetilcisteina,5,true
V03AB24,Antitoxina digitalica,5,true
V03AB25,Flumazenil,5,true
V03AB26,Metionina,5,true
V03AB27,4-dimetilaminofenol,5,true
V03AB29,Colinesterasa,5,true
V03AB31,Azul de Prusia,5,true
V03AB32,Glutation,5,true
V03AB33,Hidroxocobalamina,5,true
V03AB34,Fomepizol,5,true
V03AB35,Sugammadex,5,true
V03AB36,Fentolamina,5,true
V03AB37,Idarucizumab,5,true
V03AB38,Andexanet alfa,5,true
V03AB54,Pralidoxima y atropina,5,true
V03AB92,Antidoto ancrod,5,true
V03AC,Agentes quelantes del hierro,4,true
V03AC01,Deferoxamina,5,true
V03AC02,Deferiprona,5,true
V03AC03,Deferasirox,5,true
V03AE,Farmacos para el tratamiento de la hiperpotasemia e hiperfosfatemia,4,true
V03AE01,"Poliestireno, sulfonato de",5,true
V03AE02,Sevelamero,5,true
V03AE03,"Lantano, carbonato de",5,true
V03AE04,Acetato anhidro de calcio y carbonato de magnesio,5,true
V03AE05,Oxihidroxido sucroferrico,5,true
V03AE07,Calcio acetato,5,true
V03AE09,Patiromero calcico,5,true
V03AE10,Ciclosilicato de sodio y zirconio,5,true
V03AF,Agentes detoxificantes para tratamientos antineoplasicos,4,true
V03AF01,Mesna,5,true
V03AF02,Dexrazoxano,5,true
V03AF03,Folinato de calcio,5,true
V03AF04,Levofolinato de calcio,5,true
V03AF05,Amifostina,5,true
V03AF06,Folinato de sodio,5,true
V03AF07,Rasburicasa,5,true
V03AF08,Palifermina,5,true
V03AF09,Glucarpidasa,5,true
V03AF10,Levofolinato de sodio,5,true
V03AF11,Arginina y Lisina,5,true
V03AF12,trilaciclib,5,true
V03AG,Farmacos para el tratamiento de la hipercalcemia,4,true
V03AG01,Celulosa fosfato de sodio,5,true
V03AG05,fosfato de sodio,5,true
V03AH,Farmacos para el tratamiento de la hipoglucemia,4,true
V03AH01,Diazoxido,5,true
V03AM,Farmacos para embolizacion,4,true
V03AN,Gases medicinales,4,true
V03AN01,Oxigeno,5,true
V03AN02,Dioxido de carbono,5,true
V03AN03,Helio,5,true
V03AN04,Nitrogeno,5,true
V03AN05,Aire medicinal,5,true
V03AX,Otros productos terapeuticos,4,true
V03AX02,Nalfurafina,5,true
V03AX03,Cobicistat,5,true
V03AX04,Difelicefalina,5,true
V03AX92,Silimarina,5,true
V03AX93,Ademetionina,5,true
V03AZ,Depresores del nervio,4,true
V03AZ01,Etanol,5,true
V04,AGENTES DIAGNOSTICOS,2,true
V04B,PRUEBAS URINARIAS,3,true
V04C,OTROS AGENTES DIAGNOSTICOS,3,true
V04CA,Pruebas para diabetes,4,true
V04CA01,Tolbutamida,5,true
V04CA02,Glucosa,5,true
V04CB,Pruebas para absorcion de grasas,4,true
V04CB01,"Vitamina A, concentrados de",5,true
V04CC,Pruebas de permeabilidad del conducto biliar,4,true
V04CC02,Sulfato de magnesio,5,true
V04CC03,Sincalida,5,true
V04CC04,Ceruletida,5,true
V04CD,Pruebas de funcion hipofisaria,4,true
V04CD01,Metirapona,5,true
V04CD03,Sermorelina,5,true
V04CD04,Corticoliberina,5,true
V04CD05,Somatorelina,5,true
V04CD06,Macimorelina,5,true
V04CE,Pruebas para evaluar capacidad funcional hepatica,4,true
V04CE01,Galactosa,5,true
V04CE02,Sulfobromoftaleina,5,true
V04CE91,Yema de huevo + glicerol,5,true
V04CE92,Aceite vegetal emulsion,5,true
V04CF,Agentes para el diagnostico de tuberculosis,4,true
V04CF01,Tuberculina,5,true
V04CF02,"Mycobacterium tuberculosis, antigenos recombinantes",5,true
V04CG,Pruebas de secrecion gastrica,4,true
V04CG01,Resinas de intercambio cationico,5,true
V04CG02,Betazol,5,true
V04CG03,"Histamina, fosfato de",5,true
V04CG04,Pentagastrina,5,true
V04CG30,Cafeina y benzoato de sodio,5,true
V04CG91,C-urea (test helicobacter),5,true
V04CH,Pruebas de funcion renal,4,true
V04CH01,Inulina y otros polifructosanos,5,true
V04CH02,Indigo carmin,5,true
V04CH03,Fenosulfoftaleina,5,true
V04CH04,Alsactida,5,true
V04CH05,Relmapirazina,5,true
V04CH30,Acido aminohipurico,5,true
V04CJ,Pruebas de funcion tiroidea,4,true
V04CJ01,Tirotropina,5,true
V04CJ02,Protirelina,5,true
V04CK,Pruebas de funcion pancreatica,4,true
V04CK01,Secretina,5,true
V04CK02,Pancreozimina (colecistoquinina),5,true
V04CK03,Bentiromida,5,true
V04CL,Pruebas para enfermedades alergicas,4,true
V04CM,Pruebas para alteraciones de la fertilidad,4,true
V04CM01,Gonadorelina,5,true
V04CX,Otros agentes diagnosticos,4,true
V04CX01,Verde de indocianina,5,true
V04CX03,Metacolina,5,true
V04CX04,Manitol,5,true
V04CX05,13C-urea,5,true
V04CX06,Hexaminolevulinato,5,true
V04CX08,Monoxido de carbono,5,true
V04CX09,Azul patente,5,true
V04CX13,Pegulicianina,5,true
V04CX91,Azul patente,5,true
V04CX92,Metilcolina,5,true
V04CX93,"Monoxido de carbono, combinaciones con",5,true
V06,NUTRIENTES GENERALES,2,true
V06A,FORMULACIONES DIETETICAS PARA EL TRATAMIENTO DE LA OBESIDAD,3,true
V06AA,Dietas de baja energia,4,true
V06C,FORMULAS PARA INFANTES,3,true
V06CA,Nutrientes sin fenilalanina,4,true
V06DA,"Combinaciones de carbohidratos, proteinas, minerales y vitaminas",4,true
V06DB,"Combinaciones de lipidos, carbohidratos, proteinas, minerales y vitaminas",4,true
V06DC,Carbohidratos,4,true
V06DC01,Glucosa,5,true
V06DC02,Fructosa,5,true
V06DC91,Glucosa con minerales,5,true
V06DD,"Aminoacidos, incluyendo combinaciones con polipeptidos",4,true
V06DD90,Sales de calcio de cetoanalogos de aminoacidos y aminoacidos,5,true
V06DE,"Combinaciones de aminoacidos, carbohidratos, minerales y vitaminas",4,true
V06DF,Sustitutos de la leche,4,true
V06DX,Otras combinaciones de nutrientes,4,true
V07,TODO EL RESTO DE LOS PRODUCTOS NO TERAPEUTICOS,2,true
V07A,TODO EL RESTO DE LOS PRODUCTOS NO TERAPEUTICOS,3,true
V07AA,Emplastos,4,true
V07AB,"Agentes solventes y diluyentes, incluyendo soluciones para irrigacion",4,true
V07AB91,Agua bidestilada,5,true
V07AB92,Sodio cloruro (disolvente/diluyente),5,true
V07AB93,Agua apirogena esteril,5,true
V07AB94,Agua para preparaciones inyectables,5,true
V07AC,Productos auxiliares para trasfusiones sanguineas,4,true
V07AD,Productos auxiliares para pruebas sanguineos,4,true
V07AN,Equipamiento para la incontinencia,4,true
V07AR,Discos y tabletas para pruebas de sensibilidad,4,true
V07AS,Equipamiento para estomas,4,true
V07AT,Cosmeticos,4,true
V07AT91,Geles de baño,5,true
V07AT92,Cremas hidratantes,5,true
V07AT93,Otras cremas cosmeticas,5,true
V07AT94,Cremas de manos,5,true
V07AT95,Cremas de labios,5,true
V07AT96,Cremas/emulsiones piel infantil,5,true
V07AV,Desinfectantes de uso tecnico,4,true
V07AX,"Agentes para el lavado, etc.",4,true
V07AY,Otros productos auxiliares no terapeuticos,4,true
V07AY91,Solucion conservacion en frio de organos,5,true
V07AY92,Liquidos para lentillas,5,true
V07AY93,Medias elasticas terapeuticas,5,true
V07AZ,Productos quimicos y reactivos para analisis,4,true
V07Z,Todos los demas productos,3,true
V07ZZ,Todos los demas productos,4,true
V07ZZ91,Sacarina,5,true
V08,MEDIOS DE CONTRASTE,2,true
V08A,"MEDIOS DE CONTRASTE PARA RAYOS-X, IODADOS",3,true
V08AA,"Medios de contraste para rayos-X de alta osmolaridad, hidrosolubles y nefrotropicos",4,true
V08AA01,Acido diatrizoico,5,true
V08AA02,Acido metrizoico,5,true
V08AA03,Iodamida,5,true
V08AA04,Acido iotalamico,5,true
V08AA05,Acido ioxitalamico,5,true
V08AA06,Acido ioglicico,5,true
V08AA07,Acido acetrizoico,5,true
V08AA08,Acido iocarmico,5,true
V08AA09,Metiodal sodico,5,true
V08AA10,Diodona,5,true
V08AB,"Medios de contraste para rayos-X de baja osmolaridad, hidrosolubles y nefrotropicos",4,true
V08AB01,Metrizamida,5,true
V08AB02,Iohexol,5,true
V08AB03,Acido ioxaglico,5,true
V08AB04,Iopamidol,5,true
V08AB05,Iopromida,5,true
V08AB06,Iotrolan,5,true
V08AB07,Ioversol,5,true
V08AB08,Iopentol,5,true
V08AB09,Iodixanol,5,true
V08AB10,Iomeprol,5,true
V08AB11,Iobitridol,5,true
V08AB12,Ioxilan,5,true
V08AB53,Ioxaglico acido en asociacion,5,true
V08AC,Medios de contraste para rayos-X hidrosolubles y hepatotropicos,4,true
V08AC01,Acido iodoxamico,5,true
V08AC02,Acido iotroxico,5,true
V08AC03,Acido ioglicamico,5,true
V08AC04,Adipiodona,5,true
V08AC05,Acido iobenzamico,5,true
V08AC06,Acido iopanoico,5,true
V08AC07,Acido iocetamico,5,true
V08AC08,Iopodato de sodio,5,true
V08AC09,Acido tiropanoico,5,true
V08AC10,Iopodato de calcio,5,true
V08AD,Medios de contraste para rayos-X no hidrosolubles,4,true
V08AD01,Esteres etilicos de acidos grasos iodados,5,true
V08AD02,Iopidol,5,true
V08AD03,Propiliodona,5,true
V08AD04,Iofendilato,5,true
V08B,"MEDIOS DE CONTRASTE PARA RAYOS-X, NO IODADOS",3,true
V08BA,Medios de contraste para rayos-X que contienen sulfato de bario,4,true
V08BA01,Sulfato de bario con agentes en suspension,5,true
V08BA02,Sulfato de bario sin agentes en suspension,5,true
V08C,MEDIOS DE CONTRASTE PARA IMAGENES DE RESONANCIA MAGNETICA,3,true
V08CA,Medios de contraste paramagneticos,4,true
V08CA01,Acido gadopentetico,5,true
V08CA02,Acido gadoterico,5,true
V08CA03,Gadodiamida,5,true
V08CA04,Gadoteridol,5,true
V08CA05,Mangafodipir,5,true
V08CA06,Gadoversetamida,5,true
V08CA07,Citrato ferrico amonico,5,true
V08CA08,Acido gadobenico,5,true
V08CA09,Gadobutrol,5,true
V08CA10,Acido gadoxetico,5,true
V08CA11,Gadofosveset,5,true
V08CA12,Gadopiclenol,5,true
V08CA13,Gadocuatrano,5,true
V08CB,Medios de contraste superparamagneticos,4,true
V08CB03,"Oxido de hierro, nanoparticulas",5,true
V08CB91,Ferucarbotran,5,true
V08CX,Otros medios de contraste para imagenes de resonancia magnetica,4,true
V08D,MEDIOS DE CONTRASTE PARA ULTRASONIDO,3,true
V08DA,Medios de contraste para ultrasonido,4,true
V08DA01,"Albumina humana, microesferas de",5,true
V08DA02,"Galactosa, microparticulas de",5,true
